trader,n_observations,n_valid_returns,date_span_days,activity_rate,avg_equity,final_pnl,max_gap_days,median_gap_days,total_return,ann_return,sharpe,sortino,calmar,win_rate,profit_factor,max_drawdown,volatility,daily_vol,var_5pct,cvar_5pct,tail_ratio,worst_day,best_day,return_autocorr,skewness,kurtosis,sharpe_stability,composite_score,cluster,pca_1,pca_2,cluster_label,tier
0x7fad4c348250b9147db503f9aed91e2d935d96f7,179,178,178,1.0,151621.13493688827,300718.681131,1,1.0,-0.09276684555365022,-0.18096960693530495,1.6562762805279263,2.689922222580832,-0.6379991513274237,0.5224719101123596,1.2592694762818444,-0.2836517988445264,2.356365122394935,0.12333778754187259,-0.185864444877387,-0.2384162931178514,1.2209130485442192,-0.35731714907724366,0.32658621813004474,-0.035783073653819907,0.08544825269661432,0.2674389835461324,0.1501039271142914,0.3605140186915888,1,-0.5888050657368964,-0.8464762563348277,pos_skew,watch
0x7fdf3e814f84e69831111f1cfefeb0936f81bb63,179,178,178,1.0,4348.435905715083,3456.361539,1,1.0,0.3763552061189518,0.9251985454145286,1.6331846359616449,5.6664456601530775,6.130828524175882,0.3651685393258427,2.223336030676005,-0.15090921916445144,0.8114710222368268,0.04247433455274904,-0.0159432029793706,-0.03157229742325541,1.1941104253393398,-0.05439854025225988,0.5420442300343378,-0.011681200093574385,11.618838044640485,147.93770782029299,0.1477131232216446,0.4908878504672897,0,3.782878995204805,-0.46410078634524443,high_vol_pos_skew,satellite
0x80f80b9cbad775b4fb9d699d34f5c5acc4615bdb,173,172,178,0.9664804469273743,175177.06135544507,234564.793903,6,1.0,-0.004176113552238032,-0.008544595328925597,0.8143236351934282,1.3416635913238073,-0.02394444166995919,0.5058139534883721,1.1209475302880776,-0.356850890352799,2.255751297537241,0.11807141925449072,-0.1674836472721213,-0.2368730446789972,1.3583380526096933,-0.39491898390893254,0.3487116137694672,0.009368151165105388,0.17337563755853885,0.9064895106477042,0.19973586221799292,0.18411214953271027,1,-0.5458720617105506,-0.2906392330623285,pos_skew,watch
0x84282a0d37c4ba71309071575d55f2bafc779c82,98,97,97,1.0,4417.6766513673465,4530.047581,1,1.0,3.806311977059237,366.77404526491614,3.8118246659582624,8.700492757652146,758.654353039197,0.5463917525773195,1.9942421858381612,-0.48345342486417686,2.0375114419842997,0.10664822312858649,-0.07467342248908347,-0.15460922654501424,2.788919306068163,-0.2263175213829208,0.48670094180752627,-0.04803346467061865,2.0146018890468214,6.815415248801608,0.23716270190610214,0.72803738317757,1,-0.3143328959696058,0.4143532028619365,pos_skew,core
0x856c35038594767646266bc7fd68dc26480e910d,173,172,178,0.9664804469273743,21980791.024673726,21908614.356658,6,1.0,1.9206789945952394,8.00540716696216,1.8641817031049044,3.0423501939085327,19.729609720202145,0.5174418604651163,1.331662128327014,-0.40575598202355817,1.4155036090737114,0.07409084515019665,-0.09035167755462094,-0.1410158407946248,1.2151513822630569,-0.3034391989986092,0.4430583695950574,0.08001378984702599,0.9942089532773137,8.172711818592331,0.18542360715663583,0.4114485981308411,1,-0.40055836643924375,-0.04342715804253856,pos_skew,satellite
0x85d5bd326078f2879891647d9c2505d3c3599022,168,167,178,0.9385474860335196,12246.192694684523,8227.8449,6,1.0,0.7554467333103972,2.1705309064410008,1.665445736698775,2.571198406078599,6.489131772317329,0.5269461077844312,1.342709695164,-0.33448710591769726,0.795922495833083,0.04166048748467454,-0.05459966291282356,-0.07881200682675905,1.3201448722042481,-0.12033978776570273,0.2147399500205786,-0.041649146552026235,1.2610914251582515,6.018349889663796,0.21752772434764145,0.333411214953271,1,-0.8387752205303413,0.16967583278201512,pos_skew,watch
0x87e8b39e166388f9fe6e57c291afc441c9e3a515,81,80,86,0.9310344827586207,114337.18343717283,96115.459133,6,1.0,1.8956862154358163,90.15054461021833,5.336672427558167,10.801647437357655,386.90566382784095,0.55,2.493479589919838,-0.2330039413698841,1.0883045202625943,0.056964462096850785,-0.056606827378646765,-0.07965846469113841,2.129516453269277,-0.12531219631337678,0.24258042629848625,0.042700791407885116,1.2762409009345443,3.3165915579626275,0.1612492638591708,0.8509345794392523,1,-0.5982854886587033,-0.20435089880850874,pos_skew,core
0x890ee2210dc42e041dac383ec776be6d31c9fdce,79,78,84,0.9294117647058824,11054.448363594938,17818.848708,6,1.0,6.311612241362017,5678.928382039363,5.760946147169832,20.289052044595863,56696.24281389972,0.3974358974358974,14.684133068243664,-0.10016410436014131,1.9611038465932935,0.10264886679906185,-0.008864247359639095,-0.038830491546657755,19.70867534991591,-0.10016410436014131,0.5793651374775612,-0.07919663030448523,4.035525468038204,17.650067379522802,0.1673163549841564,0.8404205607476636,1,0.863096218172317,-1.9682630472635259,pos_skew,core
0x8a249d31750d727e6a3a7b534255badd575aa26f,173,172,178,0.9664804469273743,268014.0238006127,49252.800518,6,1.0,0.17958062230942612,0.40307839384690114,0.7548751138781485,1.1473234887705115,1.4106274639402197,0.5116279069767442,1.1952722908016733,-0.28574404238593715,0.8843888824075609,0.046291029792494075,-0.03537488088243826,-0.06928241823248057,1.0547874630214202,-0.2667840189164794,0.3677667672915847,-0.37618164975189355,3.0648000324272777,35.38178968545747,0.273925049914339,0.12009345794392523,1,-0.63016712471481,0.2181918788120483,pos_skew,watch
0x8ec2a23e27b723b02a8643669c97185810d17a68,173,172,178,0.9664804469273743,7730.8605258323705,6398.182506,6,1.0,0.9588570736007573,2.969809643305619,2.1409870843367536,4.5069182684738145,8.979388211149848,0.5116279069767442,1.4249988590018963,-0.33073630112327246,1.0116689243623869,0.052953171675238275,-0.058234675998111406,-0.08299740379593279,1.2925356167412994,-0.11955398087319863,0.4231894077679734,0.0424114969861656,2.941499198688243,21.877752708315835,0.19078620655188738,0.46518691588785044,1,0.006960354340976638,0.09010409830335907,pos_skew,satellite
